Frequency,M2a to BHD,M2b to BHD,DARM to BHD,M6 to BHD,M7 to BHD,M9 to BHD,M2a to PDH_A,M2b to PDH_B,DARM to PDH,M6 to PDH_A,M6 to PDH_B,M7 to PDH_A,M7 to PDH_B,M9 to PDH_A,M9 to PDH_B,
1.937703e+04,14449308302.2514095306396484-20659939934.0165824890136719j,-14449348765.3429546356201172+20660015181.5246772766113281j,-14449328533.7971820831298828+20659977557.7706298828125000j,4048884.7812373363412917-7528396.9796627769246697j,3728013.3723380709998310-6931671.9818596262484789j,-102.1359770248573540+142.3074092067197398j,-8194975.7265491895377636+26011020.5382032319903374j,-8276716.6241680821403861+26269914.5311647206544876j,40870.4488094463013113-129446.9964807443320751j,-0.0000000000974888-0.0000000003551128j,-29101.8587919052806683-9165.5115581228164956j,26529.3328486440914276+8355.9399416869182460j,0.0000000000905901+0.0000000003302363j,-0.0000000000990026-0.0000000001210331j,-0.0000000001275942-0.0000000001392525j,
1.955651e+04,14231964871.8048992156982422-20579686816.3128738403320312j,-14232004558.6585617065429688+20579761758.3209342956542969j,-14231984715.2317314147949219+20579724287.3169021606445312j,3971257.1361637259833515-7497882.0699677290394902j,3656544.2184618101455271-6903583.8618258209899068j,-102.3024408040978699+144.1676665549939003j,-8058383.6501703867688775+25815013.9801152013242245j,-8138765.0141203757375479+26071957.0734952390193939j,40190.6819749944843352-128471.5466900188475847j,-0.0000000000981638-0.0000000003422854j,-29150.0769031778436329-9096.1657397223025328j,26573.2886142113748065+8292.7299893547751708j,0.0000000000912516+0.0000000003183310j,-0.0000000000910267-0.0000000001231529j,-0.0000000001017227-0.0000000001263651j,
1.973764e+04,14017110280.3265686035156250-20497778752.8790664672851562j,-14017149199.8949947357177734+20497853383.6875343322753906j,-14017129740.1107826232910156+20497816068.2833023071289062j,3894524.3818831583485007-7466797.3021341022104025j,3585898.9581970120780170-6874971.1357365762814879j,-102.4663025957442528+146.0419424340984165j,-7923846.1119976667687297+25619777.9340173192322254j,-8002888.3915820652619004+25874777.7969133034348488j,39521.1397921992465854-127499.9314479921013117j,-0.0000000000910455-0.0000000003105130j,-29197.5697431014850736-9027.0904942465422209j,26616.5832205864171556+8229.7667465054128115j,0.0000000000916637+0.0000000003067227j,-0.0000000000949728-0.0000000001201510j,-0.0000000000993415-0.0000000001212916j,
1.992046e+04,13804742034.8173389434814453-20414273418.0547142028808594j,-13804780196.0413169860839844+20414347732.1634483337402344j,-13804761115.4293289184570312+20414310575.1090812683105469j,3818685.3597267731092870-7435163.0159315327182412j,3516076.5248751118779182-6845852.5302693517878652j,-102.6275851856170362+147.9303600669469176j,-7791339.4620041055604815+25425327.8642150126397610j,-7869062.8711455520242453+25678392.3196426630020142j,38861.7045707232318819-126532.2277138251811266j,-0.0000000000989726-0.0000000003178410j,-29244.3456603188315057-8958.2912675383395253j,26659.2242784102745645+8167.0551780855093966j,0.0000000000920120+0.0000000002955959j,-0.0000000000946556-0.0000000001158344j,-0.0000000000970232-0.0000000001163975j,
2.010496e+04,13594856618.4176578521728516-20329227609.8431053161621094j,-13594894030.2141361236572266+20329301601.9562187194824219j,-13594875324.3158969879150391+20329264605.8996620178222656j,3743738.5535046467557549-7402999.2381434841081500j,3447075.5226671611890197-6816246.4839507797732949j,-102.7863177739374123+149.8330402708958786j,-7660840.0786730917170644+25231678.6908048242330551j,-7737264.5961764352396131+25482815.7102844901382923j,38212.2587516717612743-125568.5097398329526186j,-0.0000000000989808-0.0000000003062210j,-29290.4129933990516292-8889.7733132038720214j,26701.2193891516872100+8104.6000738075917980j,0.0000000000920340+0.0000000002847431j,-0.0000000000882910-0.0000000001108482j,-0.0000000000947143-0.0000000001118208j,
2.029118e+04,13387449527.1087245941162109-20242697241.9267196655273438j,-13387486198.3842830657958984+20242770906.9421577453613281j,-13387467862.7465038299560547+20242734074.4344406127929688j,3669682.1024492233991623-7370325.6798808807507157j,3378894.2385020973160863-6786171.1446793051436543j,-102.9425300630722973+151.7501054824696212j,-7532324.3786270497366786+25038844.7979942150413990j,-7607469.7485701460391283+25288062.4962136037647724j,37572.6849715481512249-124608.8491096943616867j,-0.0000000000989155-0.0000000002949721j,-29335.7800674508180236-8821.5416955535529269j,26742.5761420037924836+8042.4060508247330290j,0.0000000000919588+0.0000000002742315j,-0.0000000000880974-0.0000000001070038j,-0.0000000000924188-0.0000000001073494j,
2.047912e+04,13182515305.8424625396728516-20154737336.9236946105957031j,-13182551245.4737205505371094+20154810669.9382705688476562j,-13182533275.6580924987792969+20154774003.4309844970703125j,3596513.8139520129188895-7337161.7343258280307055j,3311530.6537910047918558-6755644.3676529228687286j,-103.0962481473544869+153.6816822610290387j,-7405768.8257787749171257+24846840.0425874814391136j,-7479654.5579714505001903+25094146.6721596084535122j,36942.8660963377915323-123653.3147860635071993j,-0.0000000000987094-0.0000000002840595j,-29380.4551908911089413-8753.6012925975537655j,26783.3021109414985403+7980.4775564611727532j,0.0000000000918226+0.0000000002641729j,-0.0000000000587253-0.0000000000916181j,-0.0000000000893805-0.0000000000956013j,
2.066880e+04,12980047584.1355304718017578-20065402020.6220779418945312j,-12980082800.9848575592041016+20065475016.9166564941406250j,-12980065192.5601940155029297+20065438518.7693672180175781j,3524231.1761184600181878-7303526.4748165924102068j,3244982.4559868336655200-6724683.7136041047051549j,-103.2475028796634717+155.6278966542510034j,-7281149.9402246652171016+24655677.7624722942709923j,-7353795.3107859427109361+24901081.7087585926055908j,36322.6852806387469172-122701.9731431491672993j,-0.0000000000983208-0.0000000002735657j,-29424.4466522967450146-8685.9567990341402037j,26823.4048518592171604+7918.8188709421519889j,0.0000000000914318+0.0000000002543702j,-0.0000000000858674-0.0000000000973086j,-0.0000000000879335-0.0000000000989144j,
2.086024e+04,12780039111.1283760070800781-19974744517.2369651794433594j,-12780073614.0184669494628906+19974817172.2845535278320312j,-12780056362.5734214782714844+19974780844.7607574462890625j,3452831.3701194990426302-7269438.6532959165051579j,3179247.0499553033150733-6693306.4473728900775313j,-103.3963186261402996+157.5888797738993503j,-7158444.3068109778687358+24465370.7851516045629978j,-7229868.3587950346991420+24708880.5611938014626503j,35712.0259920284152031-121754.8880210984498262j,-0.0000000000979055-0.0000000002633738j,-29467.7627173931978177-8618.6127292686851433j,26862.8918998141562042+7857.4341101384006834j,0.0000000000910239+0.0000000002448730j,-0.0000000000837073-0.0000000000951987j,-0.0000000000857892-0.0000000000948947j,
2.105345e+04,12582481790.0021877288818359-19882817145.7165603637695312j,-12582515587.7322349548339844+19882889455.1741333007812500j,-12582498688.8672103881835938+19882853300.4453468322753906j,3382311.2823259080760181-7234916.6991241024807096j,3114321.5691485628485680-6661529.5368101513013244j,-103.5427263201850678+159.5647610955015523j,-7037628.5832918919622898+24275931.4363642670214176j,-7107850.1274262489750981+24517555.6778835020959377j,35110.7720671785064042-120812.1207596175372601j,-0.0000000000973585-0.0000000002535142j,-29510.4116261638955621-8551.5734204491400305j,26901.7707664009067230+7796.3272283397473075j,0.0000000000904928+0.0000000002357452j,-0.0000000000773872-0.0000000000892964j,-0.0000000000837078-0.0000000000910091j,
2.124845e+04,12387366711.8659954071044922-19789671316.9073982238769531j,-12387399813.1941070556640625+19789743276.6149673461914062j,-12387383262.5300521850585938+19789707296.7611846923828125j,3312667.5162457167170942-7199978.7181894900277257j,3050202.8865938764065504-6629369.6519628027454019j,-103.6867510411826174+161.5556755480102993j,-6918679.5082595860585570+24087371.5486793518066406j,-6987717.1237372020259500+24327119.0091732814908028j,34518.8077388079836965-119873.7302469648420811j,-0.0000000001016964-0.0000000002520525j,-29552.4015900600716122-8484.8430355034361128j,26940.0489371997791750+7735.5020210187612975j,0.0000000000898367+0.0000000002269117j,-0.0000000000773263-0.0000000000869165j,-0.0000000000815834-0.0000000000873123j,
2.144526e+04,12194684188.9739589691162109-19695357531.7042808532714844j,-12194716602.6331710815429688+19695429137.6711654663085938j,-12194700395.8035659790039062+19695393334.6877212524414062j,3243896.4042329047806561-7164642.4923636931926012j,2986887.6256714458577335-6596843.1645734738558531j,-103.8284230327549409+163.5617566885112524j,-6801573.9086608495563269+23899702.4701658338308334j,-6869445.9440442007035017+24137582.0160722211003304j,33936.0176916755735874-118939.7729531936347485j,-0.0000000000958158-0.0000000002348896j,-29593.7407893315721594-8418.4255661901406711j,26977.7338693576421065+7674.9621276206644325j,0.0000000000891005+0.0000000002184374j,-0.0000000000753209-0.0000000000823937j,-0.0000000000795703-0.0000000000837884j,
2.164389e+04,12004423787.3921985626220703-19599925379.9709358215332031j,-12004455522.0641727447509766+19599996628.3892822265625000j,-12004439654.7281856536865234+19599961004.1801071166992188j,3175994.0189808579161763-7128925.4792398614808917j,2924372.1707026697695255-6563966.1478319754824042j,-103.9677669433045395+165.5831434567895144j,-6686288.7071173973381519+23712935.0730081759393215j,-6753013.2812601570039988+23948955.6789871938526630j,33362.2870713798329234-118010.3029895089566708j,-0.0000000000949456-0.0000000002259596j,-29634.4373704676654597-8352.3248361534970172j,27014.8329892323599779+7614.7110343343092609j,0.0000000000882764+0.0000000002101366j,-0.0000000000733518-0.0000000000794268j,-0.0000000000775074-0.0000000000804205j,
2.184436e+04,11816574358.9388504028320312-19503423540.4269599914550781j,-11816605423.2724494934082031+19503494427.6566123962402344j,-11816589891.1056499481201172+19503458984.0417861938476562j,3108956.1847841795533895-7092844.8121863482519984j,2862652.6773124104365706-6530754.3764314875006676j,-104.1048125202608077+167.6199735275372120j,-6572800.9287841729819775+23527079.7622223161160946j,-6638395.9318711683154106+23761250.5064944960176945j,32797.5015434976667166-117085.3721360899507999j,-0.0000000000939850-0.0000000002174493j,-29674.4994437527820992-8286.5445039848218585j,27051.3536901856969052+7554.7520768959948327j,0.0000000000874356+0.0000000002021984j,-0.0000000000691277-0.0000000000763666j,-0.0000000000755631-0.0000000000770546j,
2.204669e+04,11631124072.5839462280273438-19405899781.1836395263671875j,-11631154475.1770591735839844+19405970303.7536926269531250j,-11631139273.8805027008056641+19405935042.4686660766601562j,3042778.4885866227559745-7056417.3006428275257349j,2801725.0826018545776606-6497223.3268410507589579j,-104.2395846459377395+169.6723894180709351j,-6461087.7080560475587845+23342146.4842763245105743j,-6525570.8026843611150980+23574476.5440624058246613j,32241.5473141567781568-116165.0298930406570435j,-0.0000000000929653-0.0000000002091767j,-29713.9350809108800604-8221.0880662717172527j,27087.3033304251257505+7495.0884433626370082j,0.0000000000864396+0.0000000001945120j,-0.0000000000716149-0.0000000000730497j,-0.0000000000735780-0.0000000000739950j,
2.225089e+04,11448060445.1252536773681641-19307400961.1364669799804688j,-11448090194.5362529754638672+19307471115.7405395507812500j,-11448075319.8307533264160156+19307436038.4385032653808594j,2977456.2907839938998222-7019659.4307130603119731j,2741585.1150969569571316-6463388.1778462249785662j,-104.3721118404064896+171.7405329149773934j,-6351126.2948885709047318+23158144.7357588857412338j,-6414514.9172176923602819+23388643.3828020840883255j,31694.3111645607277751-115249.3235215991735458j,-0.0000000000918784-0.0000000002011522j,-29752.7523128713510232-8155.9588606552179044j,27122.6892309696995653+7435.7231769001764405j,0.0000000000854171+0.0000000001870797j,-0.0000000000644746-0.0000000000687861j,-0.0000000000708178-0.0000000000656514j,
2.245698e+04,11267370371.2594051361083984-19207973032.0319747924804688j,-11267399475.9925308227539062+19208042815.5244102478027344j,-11267384923.6259689331054688+19208007923.7781906127929688j,2912984.7358065024018288-6982587.3659876184538007j,2682228.3044872595928609-6429263.8113138126209378j,-104.5024211036212023+173.8245502805418141j,-6242894.0608564503490925+22975083.5720143206417561j,-6305205.4218227621167898+23203760.1681860648095608j,31155.6804831558838487-114338.2980858720839024j,-0.0000000000907092-0.0000000001934810j,-29790.9591276289393136-8091.1600688758926481j,27157.5186737004696624+7376.6591785612545209j,0.0000000000843600+0.0000000001799328j,-0.0000000000614595-0.0000000000667377j,-0.0000000000698166-0.0000000000680651j,
2.266498e+04,11089040152.9598407745361328-19107661041.2448577880859375j,-11089068621.4704933166503906+19107730450.6379585266113281j,-11089054387.2151679992675781+19107695745.9414062500000000j,2849358.7624586052261293-6945216.9486227193847299j,2623649.9911490865051746-6394864.8131784442812204j,-104.6305370930358691+175.9245885070627082j,-6136368.5049292566254735+22792971.6157548353075981j,-6197619.5915116053074598+23019835.6087502688169479j,30625.5432911743409932-113431.9964977167546749j,-0.0000000000903688-0.0000000001999104j,-29828.5634682076197350-8026.6947198145144284j,27191.7988995017840352+7317.8992100556151854j,0.0000000000832109+0.0000000001730609j,-0.0000000000617989-0.0000000000661758j,-0.0000000000679688-0.0000000000652706j,
2.287491e+04,10913055528.2249202728271484-19006509135.1735038757324219j,-10913083368.9186134338378906+19006578167.6374015808105469j,-10913069448.5717658996582031+19006543651.4054527282714844j,2786573.1140335341915488-6907563.7006288124248385j,2565845.3354577589780092-6360205.4746303837746382j,-104.7564890067276622+178.0407954984450782j,-6031527.2589964149519801+22611817.0656280443072319j,-6091734.8355323541909456+22836877.9847498424351215j,30103.7882679696194828-112530.4595608990639448j,-0.0000000000987200-0.0000000001802039j,-29865.5732307107427914-7962.5656925155017234j,27225.5371064818500599+7259.4458965054163855j,0.0000000000820747+0.0000000001663779j,-0.0000000000643394-0.0000000000620618j,-0.0000000000662290-0.0000000000625274j,
2.308678e+04,10739401699.1339645385742188-18904560563.3075256347656250j,-10739428920.3519191741943359+18904629216.1655998229980469j,-10739415309.7429428100585938+18904594889.7365646362304688j,2724622.3481839811429381-6869642.8253941871225834j,2508809.3268686910159886-6325299.7935260301455855j,-104.8802988417316300+180.1733247664390376j,-5928348.0930505534633994+22431627.7047943994402885j,-5987528.7026164634153247+22654895.1568115204572678j,29590.3047829549759626-111633.7260085605084896j,-0.0000000000869248-0.0000000001719807j,-29901.9962624837789917-7898.7757192090202807j,27258.7404483121390513+7201.3017292075583100j,0.0000000000808133+0.0000000001599780j,-0.0000000000581931-0.0000000000596500j,-0.0000000000644367-0.0000000000600414j,
2.330061e+04,10568063359.2486572265625000-18801857682.8304252624511719j,-10568089969.2909202575683594+18801925953.5484428405761719j,-10568076664.2697887420654297+18801891818.1894340515136719j,2663500.8465611883439124-6831469.2093983869999647j,2452536.7928031487390399-6290161.4759506639093161j,-105.0019963257423683+182.3223272673162683j,-5826808.9201934998854995+22252410.9094055667519569j,-5884978.8860390400514007+22473894.5744993314146996j,29084.9829227700829506-110741.8325468823313713j,-0.0000000000856066-0.0000000001653561j,-29937.8403603586193640-7835.3273883088859293j,27291.4160326016935869+7143.4690683539620295j,0.0000000000796320+0.0000000001537282j,-0.0000000000650752-0.0000000000570002j,-0.0000000000627361-0.0000000000575388j,
