"Frequency [Hz]" "ET-D-LF" "ET-D-HF" "Combined"
786.37895 2.8618469E-022 4.7741223E-025 4.7741157E-025
788.79774 2.870978E-022 4.7849441E-025 4.7849374E-025
791.22397 2.8801363E-022 4.7958129E-025 4.7958062E-025
793.65766 2.8893218E-022 4.8067288E-025 4.8067221E-025
796.09884 2.8985347E-022 4.817692E-025 4.8176854E-025
798.54752 2.907775E-022 4.8287028E-025 4.8286962E-025
801.00374 2.9170429E-022 4.8397614E-025 4.8397547E-025
803.46752 2.9263384E-022 4.8508679E-025 4.8508613E-025
805.93887 2.9356615E-022 4.8620228E-025 4.8620162E-025
808.41782 2.9450124E-022 4.8732265E-025 4.8732199E-025
810.9044 2.9543913E-022 4.8844796E-025 4.8844729E-025
813.39863 2.963798E-022 4.8957827E-025 4.895776E-025
815.90052 2.9732328E-022 4.9071371E-025 4.9071304E-025
818.41012 2.9826958E-022 4.9185444E-025 4.9185377E-025
820.92743 2.992187E-022 4.9300076E-025 4.9300009E-025
823.45249 3.0017064E-022 4.9415316E-025 4.9415249E-025
825.98531 3.0112543E-022 4.9531263E-025 4.9531196E-025
828.52592 3.0208307E-022 4.9648124E-025 4.9648057E-025
831.07435 3.0304356E-022 4.9766429E-025 4.9766362E-025
833.63062 3.0400693E-022 4.988785E-025 4.9887783E-025
836.19475 3.0497316E-022 5.0020375E-025 5.0020307E-025
838.76676 3.0594229E-022 5.0268999E-025 5.0268931E-025
841.34669 3.069143E-022 5.0824111E-025 5.0824041E-025
843.93456 3.0788922E-022 5.0387044E-025 5.0386977E-025
846.53038 3.0886706E-022 5.0481042E-025 5.0480974E-025
849.13419 3.0984781E-022 5.0594566E-025 5.0594498E-025
851.746 3.1083149E-022 5.0712371E-025 5.0712303E-025
854.36585 3.1181812E-022 5.0831906E-025 5.0831839E-025
856.99376 3.1280769E-022 5.0952457E-025 5.0952389E-025
859.62975 3.1380022E-022 5.107376E-025 5.1073692E-025
862.27385 3.1479572E-022 5.1195702E-025 5.1195634E-025
864.92608 3.1579419E-022 5.1318226E-025 5.1318158E-025
867.58647 3.1679565E-022 5.1441304E-025 5.1441236E-025
870.25504 3.1780011E-022 5.1564919E-025 5.1564851E-025
872.93182 3.1880757E-022 5.1689061E-025 5.1688993E-025
875.61684 3.1981805E-022 5.1813724E-025 5.1813656E-025
878.31011 3.2083155E-022 5.1938906E-025 5.1938838E-025
881.01167 3.2184808E-022 5.2064604E-025 5.2064536E-025
883.72154 3.2286766E-022 5.2190818E-025 5.2190749E-025
886.43974 3.2389028E-022 5.2317546E-025 5.2317478E-025
889.1663 3.2491597E-022 5.244479E-025 5.2444722E-025
891.90125 3.2594474E-022 5.257255E-025 5.2572481E-025
894.64461 3.2697658E-022 5.2700825E-025 5.2700757E-025
897.39641 3.2801151E-022 5.2829617E-025 5.2829549E-025
900.15667 3.2904955E-022 5.2958927E-025 5.2958859E-025
902.92543 3.3009069E-022 5.3088756E-025 5.3088687E-025
905.7027 3.3113496E-022 5.3219104E-025 5.3219036E-025
908.48851 3.3218235E-022 5.3349973E-025 5.3349905E-025
911.28289 3.3323288E-022 5.3481364E-025 5.3481295E-025
914.08587 3.3428657E-022 5.3613278E-025 5.3613209E-025
916.89747 3.3534341E-022 5.3745716E-025 5.3745647E-025
919.71771 3.3640342E-022 5.3878679E-025 5.387861E-025
922.54664 3.3746661E-022 5.4012168E-025 5.4012099E-025
925.38426 3.3853299E-022 5.4146185E-025 5.4146116E-025
928.23061 3.3960257E-022 5.4280731E-025 5.4280662E-025
931.08571 3.4067536E-022 5.4415808E-025 5.4415738E-025
933.9496 3.4175137E-022 5.4551415E-025 5.4551345E-025
936.8223 3.428306E-022 5.4687555E-025 5.4687485E-025
939.70383 3.4391308E-022 5.4824229E-025 5.4824159E-025
942.59423 3.449988E-022 5.4961438E-025 5.4961368E-025
945.49351 3.4608779E-022 5.5099183E-025 5.5099114E-025
948.40172 3.4718005E-022 5.5237467E-025 5.5237397E-025
951.31886 3.4827558E-022 5.5376289E-025 5.5376219E-025
954.24499 3.4937441E-022 5.5515651E-025 5.5515581E-025
957.18011 3.5047653E-022 5.5655555E-025 5.5655485E-025
960.12426 3.5158197E-022 5.5796002E-025 5.5795932E-025
963.07746 3.5269073E-022 5.5936994E-025 5.5936923E-025
966.03975 3.5380282E-022 5.607853E-025 5.607846E-025
969.01115 3.5491825E-022 5.6220614E-025 5.6220543E-025
971.99169 3.5603704E-022 5.6363246E-025 5.6363175E-025
974.9814 3.5715919E-022 5.6506427E-025 5.6506357E-025
977.98031 3.5828471E-022 5.665016E-025 5.6650089E-025
980.98844 3.5941362E-022 5.6794444E-025 5.6794373E-025
984.00582 3.6054592E-022 5.6939282E-025 5.6939211E-025
987.03248 3.6168163E-022 5.7084675E-025 5.7084604E-025
990.06845 3.6282075E-022 5.7230625E-025 5.7230554E-025
993.11376 3.6396331E-022 5.7377132E-025 5.7377061E-025
996.16844 3.6510929E-022 5.7524198E-025 5.7524127E-025
999.23251 3.6625873E-022 5.7671825E-025 5.7671753E-025
1002.306 3.6741163E-022 5.7820013E-025 5.7819941E-025
1005.389 3.6856799E-022 5.7968765E-025 5.7968693E-025
1008.4814 3.6972784E-022 5.8118081E-025 5.8118009E-025
1011.5833 3.7089118E-022 5.8267963E-025 5.8267891E-025
1014.6948 3.7205802E-022 5.8418413E-025 5.8418341E-025
1017.8159 3.7322838E-022 5.8569431E-025 5.8569359E-025
1020.9465 3.7440226E-022 5.872102E-025 5.8720948E-025
1024.0868 3.7557967E-022 5.887318E-025 5.8873108E-025
1027.2368 3.7676063E-022 5.9025914E-025 5.9025841E-025
1030.3964 3.7794515E-022 5.9179222E-025 5.9179149E-025
1033.5658 3.7913324E-022 5.9333106E-025 5.9333033E-025
1036.7449 3.8032491E-022 5.9487567E-025 5.9487494E-025
1039.9337 3.8152017E-022 5.9642607E-025 5.9642534E-025
1043.1324 3.8271903E-022 5.9798227E-025 5.9798154E-025
1046.341 3.8392151E-022 5.9954429E-025 5.9954356E-025
1049.5594 3.8512761E-022 6.0111214E-025 6.0111141E-025
1052.7876 3.8633735E-022 6.0268584E-025 6.0268511E-025
1056.0259 3.8755073E-022 6.042654E-025 6.0426467E-025
1059.2741 3.8876777E-022 6.0585084E-025 6.058501E-025
1062.5322 3.8998849E-022 6.0744216E-025 6.0744143E-025
1065.8004 3.9121289E-022 6.090394E-025 6.0903866E-025
1069.0787 3.9244098E-022 6.1064255E-025 6.1064181E-025
1072.367 3.9367277E-022 6.1225164E-025 6.122509E-025
1075.6655 3.9490828E-022 6.1386667E-025 6.1386593E-025
1078.9741 3.9614752E-022 6.1548768E-025 6.1548693E-025
1082.2928 3.973905E-022 6.1711466E-025 6.1711392E-025
1085.6218 3.9863723E-022 6.1874764E-025 6.187469E-025
1088.961 3.9988773E-022 6.2038663E-025 6.2038589E-025
1092.3105 4.01142E-022 6.2203165E-025 6.220309E-025
1095.6703 4.0240005E-022 6.2368271E-025 6.2368196E-025
1099.0404 4.0366191E-022 6.2533982E-025 6.2533907E-025
1102.4209 4.0492758E-022 6.2700301E-025 6.2700226E-025
1105.8118 4.0619706E-022 6.2867229E-025 6.2867154E-025
1109.2131 4.0747039E-022 6.3034767E-025 6.3034691E-025
1112.6249 4.0874755E-022 6.3202917E-025 6.3202841E-025
1116.0472 4.1002858E-022 6.337168E-025 6.3371604E-025
1119.48 4.1131348E-022 6.3541058E-025 6.3540982E-025
1122.9234 4.1260226E-022 6.3711053E-025 6.3710977E-025
1126.3773 4.1389493E-022 6.3881666E-025 6.388159E-025
1129.8419 4.1519152E-022 6.4052899E-025 6.4052823E-025
1133.3171 4.1649202E-022 6.4224754E-025 6.4224677E-025
1136.803 4.1779645E-022 6.4397231E-025 6.4397155E-025
1140.2997 4.1910482E-022 6.4570333E-025 6.4570257E-025
1143.8071 4.2041715E-022 6.4744061E-025 6.4743985E-025
1147.3253 4.2173345E-022 6.4918417E-025 6.491834E-025
1150.8543 4.2305373E-022 6.5093403E-025 6.5093326E-025
1154.3942 4.24378E-022 6.5269019E-025 6.5268942E-025
1157.9449 4.2570628E-022 6.5445269E-025 6.5445191E-025
1161.5066 4.2703858E-022 6.5622152E-025 6.5622075E-025
1165.0792 4.2837491E-022 6.5799672E-025 6.5799594E-025
1168.6628 4.2971528E-022 6.5977829E-025 6.5977752E-025
1172.2575 4.310597E-022 6.6156626E-025 6.6156548E-025
1175.8632 4.324082E-022 6.6336064E-025 6.6335986E-025
1179.48 4.3376077E-022 6.6516144E-025 6.6516066E-025
1183.1079 4.3511744E-022 6.6696869E-025 6.6696791E-025
1186.7469 4.3647822E-022 6.687824E-025 6.6878162E-025
1190.3972 4.3784311E-022 6.7060259E-025 6.7060181E-025
1194.0587 4.3921214E-022 6.7242928E-025 6.7242849E-025
1197.7314 4.4058532E-022 6.7426248E-025 6.7426169E-025
1201.4155 4.4196265E-022 6.7610221E-025 6.7610141E-025
1205.1109 4.4334415E-022 6.7794849E-025 6.7794769E-025
1208.8176 4.4472984E-022 6.7980133E-025 6.7980054E-025
1212.5358 4.4611973E-022 6.8166077E-025 6.8165997E-025
1216.2654 4.4751383E-022 6.8352681E-025 6.8352601E-025
1220.0064 4.4891215E-022 6.8539949E-025 6.8539869E-025
1223.759 4.5031471E-022 6.8727881E-025 6.8727801E-025
1227.5231 4.5172152E-022 6.8916483E-025 6.8916402E-025
1231.2988 4.5313259E-022 6.9105756E-025 6.9105675E-025
1235.0861 4.5454794E-022 6.9295706E-025 6.9295626E-025
1238.885 4.5596758E-022 6.9486342E-025 6.9486262E-025
1242.6957 4.5739153E-022 6.967768E-025 6.96776E-025
1246.518 4.5881979E-022 6.9869759E-025 6.9869678E-025
1250.3521 4.6025239E-022 7.0062694E-025 7.0062613E-025
1254.1981 4.6168933E-022 7.0257029E-025 7.0256948E-025
1258.0558 4.6313063E-022 7.0459584E-025 7.0459503E-025
1261.9254 4.645763E-022 7.069303E-025 7.0692948E-025
1265.8069 4.6602635E-022 7.0841978E-025 7.0841896E-025
1269.7003 4.6748081E-022 7.1036124E-025 7.1036042E-025
1273.6058 4.6893968E-022 7.1232376E-025 7.1232294E-025
1277.5232 4.7040298E-022 7.1429594E-025 7.1429512E-025
1281.4527 4.7187072E-022 7.1627591E-025 7.1627509E-025
1285.3942 4.7334292E-022 7.1826317E-025 7.1826235E-025
1289.3479 4.7481959E-022 7.2025756E-025 7.2025673E-025
1293.3138 4.7630074E-022 7.22259E-025 7.2225817E-025
1297.2918 4.7778639E-022 7.2426747E-025 7.2426663E-025
1301.2821 4.7927655E-022 7.2628297E-025 7.2628213E-025
1305.2847 4.8077124E-022 7.283055E-025 7.2830466E-025
1309.2995 4.8227047E-022 7.3033508E-025 7.3033424E-025
1313.3268 4.8377425E-022 7.3237172E-025 7.3237088E-025
1317.3664 4.8528261E-022 7.3441544E-025 7.344146E-025
1321.4184 4.8679555E-022 7.3646625E-025 7.3646541E-025
1325.4829 4.8831309E-022 7.3852417E-025 7.3852332E-025
1329.5599 4.8983524E-022 7.4058922E-025 7.4058837E-025
1333.6494 4.9136203E-022 7.4266141E-025 7.4266056E-025
1337.7515 4.9289345E-022 7.4474077E-025 7.4473992E-025
1341.8663 4.9442954E-022 7.4682732E-025 7.4682646E-025
1345.9937 4.959703E-022 7.4892106E-025 7.4892021E-025
1350.1337 4.9751574E-022 7.5102203E-025 7.5102118E-025
1354.2866 4.9906589E-022 7.5313024E-025 7.5312939E-025
1358.4522 5.0062076E-022 7.5524572E-025 7.5524486E-025
1362.6306 5.0218036E-022 7.5736847E-025 7.5736761E-025
1366.8218 5.0374471E-022 7.5949852E-025 7.5949766E-025
1371.026 5.0531382E-022 7.616359E-025 7.6163503E-025
1375.2431 5.0688772E-022 7.6378061E-025 7.6377974E-025
1379.4731 5.0846641E-022 7.6593268E-025 7.6593181E-025
1383.7162 5.100499E-022 7.6809213E-025 7.6809126E-025
1387.9723 5.1163823E-022 7.7025899E-025 7.7025811E-025
1392.2415 5.132314E-022 7.7243326E-025 7.7243238E-025
1396.5238 5.1482942E-022 7.7461497E-025 7.7461409E-025
1400.8193 5.1643232E-022 7.7680414E-025 7.7680327E-025
1405.1281 5.180401E-022 7.790008E-025 7.7899992E-025
1409.45 5.1965279E-022 7.8120495E-025 7.8120407E-025
1413.7853 5.2127041E-022 7.8341663E-025 7.8341574E-025
1418.1339 5.2289296E-022 7.8563585E-025 7.8563496E-025
1422.4959 5.2452046E-022 7.8786263E-025 7.8786174E-025
1426.8713 5.2615293E-022 7.9009699E-025 7.900961E-025
1431.2601 5.2779039E-022 7.9233896E-025 7.9233807E-025
1435.6625 5.2943285E-022 7.9458856E-025 7.9458766E-025
1440.0784 5.3108033E-022 7.968458E-025 7.968449E-025
1444.5079 5.3273285E-022 7.9911071E-025 7.9910981E-025
1448.951 5.3439042E-022 8.0138331E-025 8.0138241E-025
1453.4077 5.3605306E-022 8.0366361E-025 8.0366271E-025
1457.8782 5.3772078E-022 8.0595165E-025 8.0595074E-025
1462.3624 5.3939361E-022 8.0824744E-025 8.0824653E-025
1466.8604 5.4107156E-022 8.1055113E-025 8.1055022E-025
1471.3723 5.4275464E-022 8.1286269E-025 8.1286178E-025
1475.898 5.4444288E-022 8.1518207E-025 8.1518115E-025
1480.4377 5.4613629E-022 8.1750928E-025 8.1750837E-025
1484.9913 5.478349E-022 8.1984435E-025 8.1984344E-025
1489.5589 5.4953871E-022 8.2218731E-025 8.2218639E-025
1494.1406 5.5124774E-022 8.2453817E-025 8.2453724E-025
1498.7364 5.5296202E-022 8.2689695E-025 8.2689602E-025
1503.3463 5.5468155E-022 8.2926368E-025 8.2926275E-025
1507.9703 5.5640637E-022 8.3163837E-025 8.3163744E-025
1512.6086 5.5813648E-022 8.3402106E-025 8.3402013E-025
1517.2612 5.5987191E-022 8.3641176E-025 8.3641083E-025
1521.9281 5.6161267E-022 8.388105E-025 8.3880957E-025
1526.6093 5.6335878E-022 8.412173E-025 8.4121636E-025
1531.305 5.6511027E-022 8.4363217E-025 8.4363123E-025
1536.015 5.6686714E-022 8.4605515E-025 8.4605421E-025
1540.7396 5.6862942E-022 8.4848626E-025 8.4848531E-025
1545.4787 5.7039713E-022 8.5092551E-025 8.5092456E-025
1550.2324 5.7217028E-022 8.5337293E-025 8.5337198E-025
1555.0007 5.739489E-022 8.5582874E-025 8.5582779E-025
1559.7836 5.7573301E-022 8.5829473E-025 8.5829377E-025
1564.5813 5.7752262E-022 8.6076895E-025 8.6076799E-025
1569.3937 5.7931775E-022 8.6325143E-025 8.6325047E-025
1574.221 5.8111842E-022 8.6574219E-025 8.6574123E-025
1579.063 5.8292466E-022 8.6824125E-025 8.6824029E-025
1583.92 5.8473649E-022 8.7074865E-025 8.7074768E-025
1588.7919 5.8655392E-022 8.7326439E-025 8.7326342E-025
1593.6788 5.8837697E-022 8.7578851E-025 8.7578753E-025
1598.5807 5.9020567E-022 8.7832102E-025 8.7832005E-025
1603.4978 5.9204003E-022 8.8086196E-025 8.8086098E-025
1608.4299 5.9388008E-022 8.8341134E-025 8.8341036E-025
1613.3772 5.9572584E-022 8.8596919E-025 8.8596821E-025
1618.3397 5.9757733E-022 8.8853554E-025 8.8853456E-025
1623.3175 5.9943456E-022 8.911104E-025 8.9110942E-025
1628.3106 6.0129757E-022 8.9369381E-025 8.9369283E-025
1633.319 6.0316637E-022 8.9628579E-025 8.962848E-025
1638.3429 6.0504099E-022 8.9888636E-025 8.9888537E-025
1643.3822 6.0692145E-022 9.0149556E-025 9.0149457E-025
1648.437 6.0880776E-022 9.0411341E-025 9.0411241E-025
1653.5074 6.1069996E-022 9.0673995E-025 9.0673895E-025
1658.5933 6.1259806E-022 9.0937524E-025 9.0937424E-025
1663.6949 6.145021E-022 9.1201938E-025 9.1201837E-025
1668.8122 6.1641208E-022 9.1467266E-025 9.1467165E-025
1673.9452 6.1832803E-022 9.1733672E-025 9.1733571E-025
1679.0941 6.2024999E-022 9.2005993E-025 9.2005892E-025
1684.2587 6.2217796E-022 9.2269956E-025 9.2269854E-025
1689.4393 6.2411199E-022 9.253722E-025 9.2537119E-025
1694.6357 6.2605208E-022 9.280672E-025 9.2806618E-025
1699.8482 6.2799826E-022 9.3077226E-025 9.3077123E-025
1705.0767 6.2995057E-022 9.334865E-025 9.3348548E-025
1710.3213 6.3190902E-022 9.3620979E-025 9.3620876E-025
1715.582 6.3387364E-022 9.3894208E-025 9.3894105E-025
1720.8588 6.3584445E-022 9.4168338E-025 9.4168235E-025
1726.152 6.3782148E-022 9.4443371E-025 9.4443268E-025
1731.4614 6.3980476E-022 9.4719309E-025 9.4719205E-025
1736.7871 6.4179431E-022 9.4996154E-025 9.499605E-025
1742.1292 6.4379015E-022 9.5273908E-025 9.5273804E-025
1747.4877 6.4579233E-022 9.5552575E-025 9.555247E-025
1752.8628 6.4780085E-022 9.5832156E-025 9.5832051E-025
1758.2543 6.4981576E-022 9.6112654E-025 9.6112549E-025
1763.6625 6.5183707E-022 9.6394071E-025 9.6393966E-025
1769.0872 6.5386482E-022 9.6676412E-025 9.6676306E-025
1774.5287 6.5589903E-022 9.6959677E-025 9.6959571E-025
1779.9869 6.5793973E-022 9.724387E-025 9.7243763E-025
1785.4619 6.5998695E-022 9.7528993E-025 9.7528886E-025
1790.9537 6.6204073E-022 9.7815049E-025 9.7814942E-025
1796.4624 6.6410108E-022 9.810204E-025 9.8101933E-025
1801.9881 6.6616804E-022 9.838997E-025 9.8389863E-025
1807.5308 6.6824164E-022 9.8678841E-025 9.8678734E-025
1813.0905 6.7032191E-022 9.8968656E-025 9.8968548E-025
1818.6673 6.7240888E-022 9.9259418E-025 9.9259309E-025
1824.2612 6.7450258E-022 9.9551128E-025 9.955102E-025
1829.8724 6.7660305E-022 9.984379E-025 9.9843682E-025
1835.5008 6.7871031E-022 1.0013741E-024 1.001373E-024
1841.1466 6.808244E-022 1.0043198E-024 1.0043187E-024
1846.8097 6.8294535E-022 1.0072752E-024 1.0072741E-024
1852.4902 6.8507319E-022 1.0102401E-024 1.010239E-024
1858.1882 6.8720796E-022 1.0132148E-024 1.0132137E-024
1863.9037 6.893497E-022 1.0161991E-024 1.016198E-024
1869.6368 6.9149842E-022 1.0191931E-024 1.019192E-024
1875.3876 6.9365418E-022 1.0221969E-024 1.0221958E-024
1881.156 6.9581701E-022 1.0252105E-024 1.0252093E-024
1886.9422 6.9798694E-022 1.0282338E-024 1.0282327E-024
1892.7461 7.0016401E-022 1.031267E-024 1.0312659E-024
1898.5679 7.0234825E-022 1.03431E-024 1.0343089E-024
1904.4077 7.0453971E-022 1.0373629E-024 1.0373618E-024
1910.2653 7.0673841E-022 1.0404257E-024 1.0404246E-024
1916.1411 7.0894441E-022 1.0434985E-024 1.0434974E-024
1922.0348 7.1115773E-022 1.0465812E-024 1.0465801E-024
1927.9467 7.1337842E-022 1.049674E-024 1.0496728E-024
1933.8768 7.1560651E-022 1.0527767E-024 1.0527756E-024
1939.8252 7.1784206E-022 1.0558896E-024 1.0558884E-024
1945.7918 7.2008509E-022 1.05902E-024 1.0590188E-024
1951.7768 7.2233565E-022 1.0621638E-024 1.0621626E-024
1957.7802 7.2459378E-022 1.0653177E-024 1.0653165E-024
1963.802 7.2685953E-022 1.0684817E-024 1.0684806E-024
1969.8424 7.2913293E-022 1.071656E-024 1.0716548E-024
1975.9013 7.3141404E-022 1.0748404E-024 1.0748392E-024
1981.9789 7.337029E-022 1.0780351E-024 1.0780339E-024
1988.0752 7.3599954E-022 1.08124E-024 1.0812388E-024
1994.1903 7.3830403E-022 1.0844552E-024 1.0844541E-024
2000.3241 7.406164E-022 1.0876808E-024 1.0876796E-024
2006.4768 7.429367E-022 1.0909167E-024 1.0909155E-024
2012.6484 7.4526498E-022 1.094163E-024 1.0941618E-024
2018.8391 7.4760129E-022 1.0974197E-024 1.0974186E-024
2025.0487 7.4994568E-022 1.1006869E-024 1.1006857E-024
2031.2775 7.522982E-022 1.1039645E-024 1.1039634E-024
2037.5254 7.546589E-022 1.1072527E-024 1.1072515E-024
2043.7926 7.5702783E-022 1.1105514E-024 1.1105502E-024
2050.079 7.5940504E-022 1.1138607E-024 1.1138595E-024
2056.3847 7.6179059E-022 1.1171805E-024 1.1171793E-024
2062.7099 7.6418454E-022 1.1205111E-024 1.1205099E-024
2069.0545 7.6658693E-022 1.1238523E-024 1.123851E-024
2075.4186 7.6899782E-022 1.1272042E-024 1.1272029E-024
2081.8023 7.7141727E-022 1.1305668E-024 1.1305656E-024
2088.2056 7.7384534E-022 1.1339404E-024 1.1339392E-024
2094.6286 7.7628208E-022 1.1373258E-024 1.1373246E-024
2101.0714 7.7872756E-022 1.1457836E-024 1.1457823E-024
2107.534 7.8118184E-022 1.1441267E-024 1.1441255E-024
2114.0165 7.8364498E-022 1.1475421E-024 1.1475408E-024
2120.5189 7.8611703E-022 1.1509695E-024 1.1509682E-024
2127.0413 7.8859807E-022 1.154408E-024 1.1544067E-024
2133.5838 7.9108816E-022 1.1578575E-024 1.1578563E-024
2140.1464 7.9358736E-022 1.1613181E-024 1.1613168E-024
2146.7292 7.9609574E-022 1.1647897E-024 1.1647885E-024
2153.3322 7.9861337E-022 1.1682724E-024 1.1682712E-024
2159.9556 8.0114032E-022 1.1717663E-024 1.171765E-024
2166.5993 8.0367665E-022 1.1752712E-024 1.17527E-024
2173.2634 8.0622245E-022 1.1787874E-024 1.1787862E-024
2179.9481 8.0877777E-022 1.1823148E-024 1.1823135E-024
2186.6533 8.113427E-022 1.1858534E-024 1.1858522E-024
2193.3791 8.1391731E-022 1.1894034E-024 1.1894021E-024
2200.1256 8.1650168E-022 1.1929646E-024 1.1929633E-024
2206.8929 8.1909588E-022 1.1965372E-024 1.1965359E-024
2213.681 8.2169999E-022 1.2001212E-024 1.2001199E-024
2220.49 8.2431409E-022 1.2037165E-024 1.2037153E-024
2227.3199 8.2693827E-022 1.2073234E-024 1.2073221E-024
2234.1708 8.295726E-022 1.2109417E-024 1.2109404E-024
2241.0428 8.3221718E-022 1.2145716E-024 1.2145703E-024
2247.9359 8.3487208E-022 1.218213E-024 1.2182117E-024
2254.8503 8.3753739E-022 1.221866E-024 1.2218647E-024
2261.7859 8.402132E-022 1.2255306E-024 1.2255293E-024
2268.7428 8.4289961E-022 1.2292069E-024 1.2292055E-024
2275.7211 8.455967E-022 1.2328948E-024 1.2328935E-024
2282.7209 8.4830457E-022 1.2365945E-024 1.2365932E-024
2289.7422 8.5102332E-022 1.240306E-024 1.2403047E-024
2296.7852 8.5375303E-022 1.2440292E-024 1.2440279E-024
2303.8497 8.5649381E-022 1.2477643E-024 1.247763E-024
2310.9361 8.5924575E-022 1.2515113E-024 1.25151E-024
2318.0442 8.6200897E-022 1.2552702E-024 1.2552688E-024
2325.1741 8.6478356E-022 1.259041E-024 1.2590396E-024
2332.3261 8.6756962E-022 1.2628237E-024 1.2628224E-024
2339.5 8.7036728E-022 1.2666185E-024 1.2666172E-024
2346.6959 8.7317662E-022 1.2704254E-024 1.270424E-024
2353.914 8.7599778E-022 1.2742443E-024 1.274243E-024
2361.1543 8.7883085E-022 1.2780754E-024 1.278074E-024
2368.4169 8.8167596E-022 1.2819186E-024 1.2819172E-024
2375.7018 8.8453322E-022 1.285774E-024 1.2857726E-024
2383.0091 8.8740274E-022 1.2896416E-024 1.2896402E-024
2390.3389 8.9028466E-022 1.2935215E-024 1.2935201E-024
2397.6913 8.931791E-022 1.2974137E-024 1.2974123E-024
2405.0662 8.9608618E-022 1.3013182E-024 1.3013168E-024
2412.4639 8.9900602E-022 1.3052351E-024 1.3052338E-024
2419.8843 9.0193876E-022 1.3091645E-024 1.3091631E-024
2427.3275 9.0488454E-022 1.3131063E-024 1.3131049E-024
2434.7936 9.0784348E-022 1.3170605E-024 1.3170591E-024
2442.2827 9.1081573E-022 1.3210273E-024 1.3210259E-024
2449.7948 9.1380142E-022 1.3250067E-024 1.3250053E-024
2457.33 9.1680069E-022 1.3289987E-024 1.3289973E-024
2464.8884 9.198137E-022 1.3330033E-024 1.3330019E-024
2472.4701 9.2284058E-022 1.3370206E-024 1.3370192E-024
2480.075 9.258815E-022 1.3410506E-024 1.3410492E-024
2487.7034 9.2893659E-022 1.3450934E-024 1.345092E-024
2495.3552 9.3200602E-022 1.3491489E-024 1.3491475E-024
2503.0306 9.3508995E-022 1.3532174E-024 1.353216E-024
2510.7295 9.3818853E-022 1.3572988E-024 1.3572974E-024
2518.4522 9.4130193E-022 1.3613963E-024 1.3613949E-024
2526.1986 9.4443032E-022 1.3655012E-024 1.3654998E-024
2533.9688 9.4757386E-022 1.3696201E-024 1.3696187E-024
2541.763 9.5073274E-022 1.3737531E-024 1.3737517E-024
2549.5811 9.5390712E-022 1.3778993E-024 1.3778979E-024
2557.4232 9.5709718E-022 1.3820586E-024 1.3820572E-024
2565.2895 9.6030312E-022 1.3862311E-024 1.3862296E-024
2573.1799 9.6352511E-022 1.3904167E-024 1.3904152E-024
2581.0947 9.6676334E-022 1.3946156E-024 1.3946141E-024
2589.0338 9.7001801E-022 1.3988277E-024 1.3988262E-024
2596.9973 9.7328931E-022 1.4030531E-024 1.4030517E-024
2604.9852 9.7657744E-022 1.4072919E-024 1.4072905E-024
2612.9978 9.7988261E-022 1.4115441E-024 1.4115426E-024
2621.035 9.8320502E-022 1.4158097E-024 1.4158082E-024
2629.097 9.8654488E-022 1.4200888E-024 1.4200873E-024
2637.1837 9.899024E-022 1.4243813E-024 1.4243799E-024
2645.2953 9.9327782E-022 1.4286875E-024 1.428686E-024
2653.4318 9.9667133E-022 1.4330072E-024 1.4330057E-024
2661.5934 1.0000832E-021 1.4373405E-024 1.437339E-024
2669.7801 1.0035136E-021 1.4416876E-024 1.4416861E-024
2677.992 1.0069628E-021 1.4460483E-024 1.4460468E-024
2686.2291 1.010431E-021 1.4504228E-024 1.4504213E-024
2694.4915 1.0139186E-021 1.4548111E-024 1.4548096E-024
2702.7794 1.0174256E-021 1.4592132E-024 1.4592117E-024
2711.0928 1.0209524E-021 1.4636292E-024 1.4636277E-024
2719.4317 1.0244993E-021 1.4680592E-024 1.4680577E-024
2727.7963 1.0280664E-021 1.4725031E-024 1.4725016E-024
2736.1866 1.0316541E-021 1.476961E-024 1.4769595E-024
2744.6027 1.0352627E-021 1.481433E-024 1.4814315E-024
2753.0448 1.0388923E-021 1.485919E-024 1.4859175E-024
2761.5127 1.0425433E-021 1.4904193E-024 1.4904177E-024
2770.0067 1.046216E-021 1.4949336E-024 1.4949321E-024
2778.5269 1.0499106E-021 1.4994623E-024 1.4994607E-024
2787.0732 1.0536275E-021 1.5040051E-024 1.5040036E-024
2795.6459 1.0573669E-021 1.5085623E-024 1.5085608E-024
2804.2449 1.0611292E-021 1.5131339E-024 1.5131323E-024
2812.8704 1.0649146E-021 1.5177198E-024 1.5177183E-024
2821.5223 1.0687235E-021 1.5223202E-024 1.5223187E-024
2830.201 1.0725562E-021 1.5269351E-024 1.5269335E-024
2838.9062 1.076413E-021 1.5315645E-024 1.5315629E-024
2847.6383 1.0802943E-021 1.5362085E-024 1.5362069E-024
2856.3972 1.0842004E-021 1.5408671E-024 1.5408655E-024
2865.1831 1.0881316E-021 1.5455403E-024 1.5455388E-024
2873.996 1.0920884E-021 1.5502283E-024 1.5502267E-024
2882.836 1.0960709E-021 1.554931E-024 1.5549294E-024
2891.7032 1.1000797E-021 1.5596485E-024 1.559647E-024
2900.5977 1.104115E-021 1.5643809E-024 1.5643793E-024
2909.5195 1.1081773E-021 1.5691282E-024 1.5691266E-024
2918.4688 1.1122669E-021 1.5738904E-024 1.5738888E-024
2927.4456 1.1163842E-021 1.5786676E-024 1.578666E-024
2936.45 1.1205297E-021 1.5834603E-024 1.5834587E-024
